Ngày đăng,Loại hình,Địa chỉ,Giá (VND),Diện tích đất (m2),Diện tích sàn (m2),Phòng ngủ,Phòng tắm,Tình trạng nội thất,Giấy tờ pháp lý,Tiêu đề,Mô tả,Lý do loại bỏ,Diện tích
10/07/2025,alley_house,"822/45 Hương Lộ 2, Bình Trị Đông A, Bình Tân, Hồ Chí Minh",12600000000.0,131.4,392.5,6.0,6.0,partially_furnished,certificate,"Bán nhà tại đường Hương Lộ 2, Quận Bình Tân  
Diện tích: 136m²  
Giá bán: 12,6 tỷ","Bán căn hộ rộng 136m² tại 822/45 Hương Lộ 2, Bình Trị Đông A, Bình Tân, Hồ Chí Minh.  Căn hộ có 3 phòng ngủ, vị trí thuận tiện cho gia đình.  Diện tích: 131.4m2 (đất ở 108m2 và đất trồng lúa nước 23.4m2) Không gian thoáng đãng, gần gũi với tiện ích xung quanh. Đây là cơ hội lý tưởng cho cả gia đình hoặc nhà đầu tư.  Liên hệ để xem ngay!",Outlier theo Diện tích (alley_house),131.4
10/07/2025,alley_house,"80/9a Đường Lã Xuân Oai, Tăng Nhơn Phú A, Thủ Đức, Hồ Chí Minh",17000000000.0,234.0,94.2,5.0,5.0,unfurnished,certificate,"Bán nhà phố mặt tiền tại số 80 Lã Xuân Oai, phường Tăng Nhơn Phú A, Thủ Đức, TP. Hồ Chí Minh","Bán nhà phố mặt tiền tại 80 Lã Xuân Oai, P. Tăng Nhơn Phú A, Thủ Đức, Hồ Chí Minh   🔸Diện tích: 234m²   🔸Kết cấu 🔸Giá bán: 17 tỷ VNĐ   🔸Vị trí đẹp, thuận tiện kinh doanh và sinh hoạt phù hợp.",Outlier theo Diện tích (alley_house),234.0
04/07/2025,alley_house,"99/18/17 Thạnh Xuân 21, Thạnh Xuân, 12, Hồ Chí Minh",6000000000.0,141.7,125.0,2.0,3.0,partially_furnished,certificate,"Biệt thự cao cấp diện tích 226m² với 2 phòng ngủ, nội thất sang trọng tại Quận 12","Bán nhà tại 99/18/17 Thạnh Xuân 21, Thạnh Xuân, quận 12, Hồ Chí Minh.  Kết cấu 1 trệt 1 lầu  Diện tích: 141.7m2 (đất ở: 120.6m2; đất trồng cây hàng năm khác 21.1m2) Với 2 phòng ngủ và vị trí thuận lợi, đây là cơ hội lý tưởng cho gia đình hoặc đầu tư. Khu vực này có tiềm năng phát triển cao, gần các tiện ích thiết yếu.  Hãy liên hệ để biết thêm chi tiết và đặt lịch xem nhà!",Outlier theo Diện tích (alley_house),141.7
04/07/2025,alley_house,"64/6/35/91B Đào Tông Nguyên, Phú Xuân, Nhà Bè, Hồ Chí Minh",1800000000.0,133.0,139.6,2.0,2.0,unfurnished,certificate,"Bán - Nhà hẻm 64/6/35/91B Đào Tông Nguyên, Phú Xuân, Nhà Bè, Hồ Chí Minh","Chính chủ bán nhà 64/6/35/91B Đào Tông Nguyên, xã Phú Xuân, Nhà bè giá 1.8 TỶ TL **Vị trí:* 64/6/35/91B Đào Tông Nguyên, xã Phú Xuân, Nhà bè **Loại hình: 2 tầng **Diện tích: 133 m2 **Giá bán: 1.8 TỶ TL",Outlier theo Diện tích (alley_house),133.0
24/06/2025,alley_house,"3/43A Nguyễn Thị Bốc, Thới Tam Thôn, Hóc Môn, Hồ Chí Minh",7200000000.0,236.1,67.1,2.0,1.0,unfurnished,certificate,"Chính chủ bán nhà 3/43A Nguyễn Thị Bốc, Thị trấn Hóc Môn, Huyện Hóc Môn Giá 7.2 Tỷ TL","🔴Chính chủ bán nhà 3/43A Nguyễn Thị Bốc, Thị trấn Hóc Môn, Huyện Hóc Môn Giá 7.2 Tỷ TL 🟢Diện tích: 236.1 m²   🔵Bề rộng đường/hẻm/ngõ trước nhà: xe ba gác qua lại thoải mái   ⚪Thông tin thêm: Nhà có 2 phòng   🟢Giá bán: 7,2 tỷ VNĐ (có thể thương lượng)",Outlier theo Diện tích (alley_house),236.1
20/06/2025,alley_house,"409/6G đường Tỉnh lộ 8, Tân Thạnh Tây, Củ Chi, Hồ Chí Minh",3750000000.0,193.1,177.74,2.0,2.0,partially_furnished,certificate,"Chính chủ bán nhà trong hẻm 409/6G đường Tỉnh lộ 8, xã Tân Thạnh Tây, huyện Củ Chi","Chính chủ bán nhà hẻm ngõ tại đường Tỉnh lộ 8, Xã Tân Thạnh Tây, Huyện Củ Chi, TP. Hồ Chí Minh   🔹Diện tích: 193.1m²   🔹Đất ở tại đô thị 176.6m2; đất trồng cây lâu năm 16.5m2 🔹Đường/hẻm trước nhà: rộng, xe hơi vào thoải mái   🔹Thông tin thêm: có 2 phòng ngủ , 1 trệt 1 lửng 🔹Giá bán: 3,75 tỷ đồng (thương lượng)",Outlier theo Diện tích (alley_house),193.1
20/06/2025,alley_house,"64/23 Nguyễn Khoái, 2, 4, Hồ Chí Minh",14600000000.0,152.7,241.4,2.0,2.0,partially_furnished,certificate,"Chính chủ bán 64/23 đường Nguyễn Khoái, Phường 02, Quận 4 giá 14.6 Tỷ TL","🔹 Chính chủ bán 64/23 đường Nguyễn Khoái, Phường 02, Quận 4 giá 14.6 Tỷ TL 🔹 Diện tích: 153 m²   🔹 Đường/hẻm trước nhà rộng xe hơi, thuận tiện di chuyển   🔹 Kết cấu: 1 trệt   🔹 Giá bán: 14,6 tỷ VNĐ (thương lượng)",Outlier theo Diện tích (alley_house),152.7
19/06/2025,alley_house,"634/26A đường Bà Hom, 13, 6, Hồ Chí Minh",17500000000.0,257.3,367.0,8.0,9.0,furnished,certificate,"Chính chủ bán nhà 250m2 tại 634/26A đường Bà Hom, Bính tân Giá 17.5 Tỷ TL","🔵Chính chủ bán nhà 250m2 tại 634/26A đường Bà Hom, Bính tân Giá 17.5 Tỷ TL 🟢Diện tích: 300 m²   ⚪Kích thước: 8.1m x 37m   🔵Hẻm trước nhà rộng xe hơi, thuận tiện di chuyển   🟢Thông tin thêm: 8 phòng ngủ, 2 phòng khách   🔴Giá bán: 17,5 tỷ VNĐ (thương lượng)",Outlier theo Diện tích (alley_house),257.3
19/06/2025,alley_house,"680/7D đường Hậu Giang, 12, 6, Hồ Chí Minh",15900000000.0,152.8,277.8,2.0,2.0,partially_furnished,certificate,"Bán nhà chính chủ trong hẻm 680/7D đường Hậu Giang, Phường 12, Quận 6","Chủ nhà chính chủ bán nhà trong hẻm tại đường Hậu Giang, Phường 12, Quận 6, TP. Hồ Chí Minh   🔵Diện tích: 152,8 m²   🛣️Đường trước nhà rộng xe hơi ra vào thuận tiện   🔹Thông tin thêm: nhà cấp 4   💰Giá bán: 15,9 tỷ VNĐ (thương lượng)   🔴Không tiếp quảng cáo - Nhà đang cho thuê thu nhập 25tr/tháng (cho thuê khoán). Nhà có 21 phòng trọ  - Thích hợp để đầu tư giữ tiền, cho thuê dài hạn hoặc xây mới kinh doanh, làm CHDV, văn phòng - Sổ hồng riêng chính chủ, công chứng nhanh chóng",Outlier theo Diện tích (alley_house),152.8
17/06/2025,alley_house,"114/33/1 Đường số 8, Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",2100000000.0,161.8,168.3,3.0,3.0,furnished,certificate,"Bán nhà 4 tầng tại 114/33/1 Đường số 8, Phường Bình Hưng Hòa, Quận Bình Tân Giá: 2.1 tỷ đồng","Bán nhà 114/33/1 Đường số 8, phường Bình Hưng Hòa, quận Bình Tân - Giá 2,1 tỷ đồng   🔸Vị trí: Trong ngõ, quận Bình Tân, TP. Hồ Chí Minh   🔸Diện tích: (Thông tin cụ thể chưa đề cập)   🔸Kết cấu: Nhà 4 tầng, phù hợp để ở hoặc đầu tư  (chưa hoàn công) 🔸Giá bán: 2,1 tỷ đồng",Outlier theo Diện tích (alley_house),161.8
16/06/2025,alley_house,"47/52 Ao Đôi, Bình Trị Đông A, Bình Tân, Hồ Chí Minh",11500000000.0,176.1,285.79,4.0,3.0,partially_furnished,certificate,"Bán Nhà hẻm 47/52 Ao Đôi, Bình Trị Đông A, Bình Tân, Hồ Chí Minh","Bán nhà 3 tầng trong hẻm 47/52 đường Ao Đôi, phường Bình Trị Đông A, quận Bình Tân  - Diện tích: 176.1m2 - Kết cấu: 1 trệt 2 lầu  - Giá 11,5 tỷ",Outlier theo Diện tích (alley_house),176.1
13/06/2025,alley_house,"436/10 Tô Ngọc Vân, Thạnh Xuân, 12, Hồ Chí Minh",7000000000.0,150.0,0.0,2.0,1.0,partially_furnished,certificate,"Bán bất động sản tại 436/10 Tô Ngọc Vân, Thạnh Xuân, Quận 12, Hồ Chí Minh, Việt Namà","Bán nhà 436/10 Tô Ngọc Vân, Thạnh Xuân, quận 12, Hồ Chí Minh. Diện tích: 150 m2 -  136 m2 đất ở  - 13,9 m2 đất trồng cây hàng năm Kết cấu: 2 tằng chưa hoàn công  Giá bán: 7 Tỷ TL",Outlier theo Diện tích (alley_house),150.0
13/06/2025,alley_house,"146/59/18/27 Vũ Tùng, 2, Bình Thạnh, Hồ Chí Minh",1500000000.0,138.0,73.0,1.0,1.0,unfurnished,certificate,"Chủ nhà trực tiếp bán nhà 146/59/18/27 Vũ Tùng, Phường 02, Quận Bình Thạnh","🔵Địa chỉ: 146/59/18/27 Vũ Tùng, Phường 02, Quận Bình Thạnh, TP. Hồ Chí Minh   🟢Diện tích: 15 m²   🔶Bề rộng đường/hẻm trước nhà: xe máy đi lại thuận tiện   ⚪Thông tin thêm: 1 phòng ngủ, 1 nhà vệ sinh   🔵Giá bán: 1,5 tỷ VNĐ (thương lượng)   🔴Chủ nhà chính chủ, không tiếp môi giới hoặc quảng cáo",Outlier theo Diện tích (alley_house),138.0
11/10/2025,other,"Đường Nguyễn Văn Quá, Tân Hưng Thuận, 12, Hồ Chí Minh",20900000000.0,606.0,0.0,0.0,0.0,unfurnished,certificate,"Bán - Đất thổ cư Đường Nguyễn Văn Quá, Tân Hưng Thuận, 12, Hồ Chí Minh","Sát mặt tiền đường Kênh Tham Lương, xe tải ra vào thoải mái. Diện tích 606m2, full đất ở. Khu xây dựng cao tầng. Giá bán 20.9 tỷ",Outlier theo Diện tích (other),606.0
16/09/2025,regular_apartment,"111B Lý Thánh Tông, Tân Thới Hòa, Tân Phú, Hồ Chí Minh",4900000000.0,0.0,131.4,3.0,3.0,partially_furnished,certificate,"Chính chủ cần bán căn hộ diện tích 132m2, gồm 3 phòng ngủ và 3 nhà vệ sinh, tọa lạc trên đường Lý Thánh Tông, phường Tân Thới Hòa, quận Tân Phú.","Chính chủ cần bán căn hộ diện tích 131.4m2   - Gồm 3 phòng ngủ, 3 phòng vệ sinh   - Giá bán: 4.900.000.000 VNĐ (Bốn tỷ chín trăm triệu, có thương lượng)",Outlier theo Diện tích (regular_apartment),131.4
23/08/2025,regular_apartment,"171A Hoàng Hoa Thám, 13, Tân Bình, Hồ Chí Minh",3600000000.0,0.0,7832.0,2.0,1.0,unfurnished,certificate,"Cần bán căn hộ 2 phòng ngủ tại chung cư Carillon 1, đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình. Giá bán: 3,6 tỷ.","Cần bán căn hộ 2 phòng ngủ tại chung cư Carillon 1, 171A đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình.  Giá bán: 3,6 tỷ.  Thích hợp cho gia đình an cư tại khu vực trung tâm Quận Tân Bình, TP. Hồ Chí Minh.",Outlier theo Diện tích (regular_apartment),7832.0
28/10/2025,shophouse,"Sảnh siêu thị-dịch vụ chung cư An Lạc 28 Bùi Tư Toàn, An Lạc, Bình Tân, Hồ Chí Minh",7200000000.0,489.0,0.0,1.0,1.0,unfurnished,certificate,"Bán - Shophouse Sảnh siêu thị-dịch vụ chung cư An Lạc 28 Bùi Tư Toàn, An Lạc, Bình Tân, Hồ Chí Minh","bán sàn thương mại tầng trệt và sàn nhà trẻ chung cư An Lạc, đường Bùi Tư Toàn, quận Bình Tân, TP HCM. - sàn thương mại 489m2 giá 15 triệu/m2 (7,2 tỷ) - sàn nhà trẻ 863m2 giá 13 triệu/m2 (11,2 tỷ). - Đã có sổ hồng, tiện kinh doanh, văn phòng.....",Outlier theo Diện tích (shophouse),489.0
27/10/2025,street_front_house,"481 Phạm Văn Chí, 7, 6, Hồ Chí Minh",33000000000.0,375.8,0.0,2.0,2.0,unfurnished,other,"Bán - Nhà mặt tiền 481 Phạm Văn Chí, 7, 6, Hồ Chí Minh","Bán nhà 481 đường Phạm Văn Chí, Phường 7, Quận 6, TP.HCM - Kích thước: 5.18m x 67.46m - Hình dáng đất: Nở Hậu - Diện tích đất tổng: 375.8m² - Công trình xây dựng: trệt + lửng + lầu, sân thượng - Diện tích sử dụng: 366.2m² - Bao gồm: 2 phòng ngủ 2 nhà vệ sinh",Outlier theo Diện tích (street_front_house),375.8
27/10/2025,street_front_house,"501 - 501A Đường Lê Trọng Tấn, Tây Thạnh, Tân Phú, Hồ Chí Minh",38000000000.0,281.0,0.0,2.0,2.0,unfurnished,certificate,"Bán - Nhà mặt tiền Đường Lê Trọng Tấn, Tây Thạnh, Tân Phú, Hồ Chí Minh","Bán nhà MT Lê Trọng Tấn. phường Tây Thạnh, quận Tân Phú  - Diện tích : 10.52x26.5m ( CN 282m2) - Nhà cấp 4 ( giấy phép xây dựng 1 hầm 1 trệt 8 tầng) - Thích hợp kinh doanh mọi ngành nghề - Bán nhanh : 38 Tỷ thương lượng  - Liên hệ : 0911661368 Anh Công",Outlier theo Diện tích (street_front_house),281.0
15/10/2025,street_front_house,"450 đường số 1, Ấp Ông Nhiêu, Long Trường, 9, Hồ Chí Minh",16000000000.0,214.0,154.0,3.0,2.0,partially_furnished,certificate,"Bán nhà cấp 4 tại Đường số 1, Phường Long Trường (Quận 9 cũ)  
💰Giá bán: 16 tỷ (đã tăng giá)","Bán nhà cấp 4 tại 450 đường số 1, phường Long Trường (quận 9 cũ)  🔹 Vị trí đắc địa cách Nguyễn Duy Trinh chỉ 50m   🔹 Đường rộng 10m, thuận tiện kinh doanh buôn bán sầm uất   🔹 Phù hợp làm quán cà phê, căn hộ dịch vụ, văn phòng hoặc karaoke   🔸 Diện tích: 214m² , diện tích sử dụng: 154m2 📝 Pháp lý: Sổ hồng riêng rõ ràng   💰 Giá bán: 16 tỷ (có thể thương lượng)",Outlier theo Diện tích (street_front_house),214.0
10/10/2025,street_front_house,"2236 Quốc Lộ 1A, KP1, Tân Chánh Hiệp, 12, Hồ Chí Minh",10950000000.0,192.3,0.0,3.0,2.0,partially_furnished,certificate,"Bán - Nhà mặt tiền 2236 Đỗ Mười, KP31, Trung Mỹ Tây, 12, Hồ Chí Minh","Bán nhà 2236 Quốc Lộ 1A, P.Tân Chánh Hiệp, Q.12, TP.Hồ Chí Minh 🏠 Kết cấu: 1 trệt, sân thượng BTCT 📍 Vị trí đắc địa: 🚗 Đường 30m, 6 làn xe, vỉa hè rộng 4m – thuận tiện kinh doanh ✅ Cách Cầu vượt Quang Trung 300m; Ngã tư Đình 650m ✅ Gần trường học, siêu thị Mega, Emart, bệnh viện Quận 12 ✅ Thuận tiện thiết kế lại làm căn hộ cho thuê. 📜 Quy hoạch phân khu tỷ lệ 1/2000, lộ giới 120m từ năm 1998 đến nay. Dự kiến đến 2050 mới có KH mở rộng lộ giới. 📜 Pháp lý rõ ràng: Sổ hồng, hoàn công đầy đủ",Outlier theo Diện tích (street_front_house),192.3
25/09/2025,street_front_house,"22 Hà Huy Giáp, Thạnh Lộc, 12, Hồ Chí Minh",27000000000.0,258.4,14.3,1.0,1.0,unfurnished,certificate,"Nhà bán tại đường Hà Huy Giáp, phường Thạnh Lộc, quận 12, giá 27 tỷ.","Bán nhà riêng tại 22 đường Hà Huy Giáp, phường Thạnh Lộc, Quận 12, TP. Hồ Chí Minh.  Giá bán: 27 tỷ.",Outlier theo Diện tích (street_front_house),258.4
24/09/2025,street_front_house,"38/1 Phan Văn Hớn, Tân Thới Nhất, 12, Hồ Chí Minh",20900000000.0,206.8,202.7,1.0,1.0,partially_furnished,certificate,"Nhà mặt tiền đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12 cần bán – Giá hiện tại: 20,9 tỷ (đã điều chỉnh tăng).","Nhà mặt tiền 170 đường Phan Văn Hớn, phường Tân Thới Nhất, Quận 12 cần bán  Diện tích: 206.8m2 (6.37 x 28.54m), nở hậu 13.1m Nhà căn góc 2 mặt tiền hẻm phù hợp kinh doanh đầu tư  Gần cầu Tham Lương, đường Cộng Hòa Tân Bình  Mặt tiền đường lớn 4 làn xe, hẻm bên cạnh rộng 3m  Giá 20,9 tỷ TL",Outlier theo Diện tích (street_front_house),206.8
18/09/2025,street_front_house,"261 đường An Dương Vương, An Lạc, Bình Tân, Hồ Chí Minh",47000000000.0,438.0,0.0,1.0,1.0,unfurnished,certificate,"Bán nhà phố mặt tiền kinh doanh tại địa chỉ 261 An Dương Vương, khu phố 4, phường An Lạc, quận Bình Tân, TP. Hồ Chí Minh","- 261 đường An Dương Vương, Khu phố 4, Phường An Lạc, Quận Bình Tân, Tp Hồ Chí Minh - Tôi chính chủ muốn bán căn nhà có vị trí tài sản tọa lạc tại Mặt tiền kinh doanh - Kích thước: 9.03m x 48.76m - Hình dáng đất: vuông vức - Diện tích đất tổng: 438m², mục đích sử dụng: Đất nhóm nhà ở - Diện tích thuộc lộ giới không được công nhận: 95m² Thông tin công trình xây dựng - Kết cấu: Tường gạch, mái tôn - Chất lượng còn lại: 70% - Diện tích sử dụng: 438m² - Tài sản đang để trống làm xưởng",Outlier theo Diện tích (street_front_house),438.0
17/09/2025,street_front_house,"22C đường 7, khu phố Long Thuận, Long Phước, 9, Hồ Chí Minh",18000000000.0,225.1,378.4,3.0,6.0,unfurnished,certificate,"Chính chủ bán nhà 3 lầu nằm trên đường Long Thuận, phường Long Phước (Quận 9 cũ)  
Giá: 18 tỷ đồng","Bán nhà tại 22C đường 7, khu phố Long Thuận, Long Phước, Quận 9, TP.HCM Diện tích: 225.1m2 – Giá 18 tỷ  TL",Outlier theo Diện tích (street_front_house),225.1
27/08/2025,street_front_house,"108 Đường Trần Tấn, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",23000000000.0,186.0,250.5,32.0,32.0,unfurnished,certificate,"Bán Nhà mặt phố 108 Đường Trần Tấn, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh","Bán nhà tại số 108 Trần Tấn, P. Tân Sơn Nhì, Quận Tân Phú, TP. Hồ Chí Minh   Kết cấu: Trệt + 1 lầu + Sân thượng 🟢Diện tích: 186m²   🔵Giá bán: 23 tỷ TL",Outlier theo Diện tích (street_front_house),186.0
23/08/2025,street_front_house,"742 Quốc Lộ 1A, Bình Hưng Hòa, Bình Tân, Hồ Chí Minh",24730000000.0,186.0,0.0,1.0,1.0,unfurnished,certificate,"Nhà và đất mặt tiền Quốc Lộ 1A, Phường Bình Hưng Hòa B, Quận Bình Tân cần bán – Giá 24,73 tỷ","Bán nhà và đất mặt tiền 742 đường Quốc Lộ 1A, phường Bình Hưng Hòa B, quận Bình Tân – Giá 24,73 tỷ   Nhà riêng, vị trí mặt tiền thuận tiện kinh doanh, giao thông dễ dàng tại quận Bình Tân, TP. Hồ Chí Minh.",Outlier theo Diện tích (street_front_house),186.0
22/08/2025,street_front_house,"34 Đường 61, Thảo Điền, 2, Hồ Chí Minh",45000000000.0,2423.0,194.6,3.0,3.0,unfurnished,certificate,"Bán Nhà mặt phố 34 Đường 61, Thảo Điền, 2, Hồ Chí Minh","Nhà 1 trệt 2 lầu nở hậu cần bán tại 34 Đường 61, Phường Thảo Điền (Quận 2 cũ), TP. Hồ Chí Minh.  Giá bán: 45 tỷ.  Nhà riêng nằm trong ngõ, khu vực Quận 2, phù hợp để ở hoặc đầu tư.",Outlier theo Diện tích (street_front_house),2423.0
13/08/2025,street_front_house,"301 Đường Tân Hóa, Hòa Thạnh, Tân Phú, Hồ Chí Minh",41000000000.0,245.68,319.78,1.0,1.0,partially_furnished,certificate,"Bán Nhà mặt phố 301 Đường Tân Hóa, Hòa Thạnh, Tân Phú, Hồ Chí Minh","Nhà cấp 4 mặt tiền cần bán tại địa chỉ 301 Tân Hóa, phường Hòa Thạnh, quận Tân Phú, TP. Hồ Chí Minh.  Diện tích rộng 245.68m², Giá bán 41 tỷ đồng. Đang kinh doanh quán cà phê, phù hợp kinh doanh hoặc xây mới",Outlier theo Diện tích (street_front_house),245.68
11/08/2025,street_front_house,"282 Đường Hoàng Hữu Nam, Long Thạnh Mỹ, Thủ Đức, Hồ Chí Minh",36000000000.0,668.8,559.8,16.0,17.0,partially_furnished,certificate,"Bán nhà phố mặt tiền tại số 282 đường Hoàng Hữu Nam, phường Long Thạnh Mỹ, Thủ Đức, TP. Hồ Chí Minh","Bán nhà phố mặt tiền tại 282 Hoàng Hữu Nam, P. Long Thạnh Mỹ, Thủ Đức, TP. Hồ Chí Minh   Diện tích: 668.8m²   Giá bán: 36 tỷ VNĐ Hiện trạng : Có 1 nhà trệt và 4 lầu ngang 5x20m ( hiện trạng có 16 phòng khách sạn cho thuê đang kinh doanh ) - Giá thuê: 65tr /thang ( Net)",Outlier theo Diện tích (street_front_house),668.8
30/07/2025,street_front_house,"11, Đường Số 34, Bình Trưng, Hồ Chí Minh",14500000000.0,202.7,186.1,3.0,4.0,unfurnished,certificate,"Bán nhà phố nằm trong đường nội bộ tại số 34, đường 11, P. Bình Trưng Đông, Thủ Đức, TP. Hồ Chí Minh","Bán nhà 11 đường số 34, phường Bình Trưng Đông, Thủ Đức, TP. Hồ Chí Minh   🟢Diện tích: 104.1m²   🔴Giá bán: 14.5 tỷ TL",Outlier theo Diện tích (street_front_house),202.7
25/07/2025,street_front_house,"254A - 256 Đường Mã Lò, Bình Trị Đông A, Bình Tân, Hồ Chí Minh",32000000000.0,279.4,100.62,2.0,2.0,unfurnished,certificate,"Bán Nhà mặt phố 254A - 256 Đường Mã Lò, Bình Trị Đông A, Bình Tân, Hồ Chí Minh","Bán nhà phố mặt tiền tại địa chỉ 254A-256 Mã Lò, P. Bình Trị Đông A, Quận Bình Tân, TP. Hồ Chí Minh   Diện tích: 279.4m²   Giá bán: 32. tỷ TL",Outlier theo Diện tích (street_front_house),279.4
